training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,trap_detected_timestamp_et,reclaim_detected_timestamp_et,classification_complete_timestamp_et,candidate_fired_timestamp_et,candidate_timing_driver,outcome_window_available,horizon_15m_complete,horizon_60m_complete,reclaim_price,entry_price,entry_timestamp_et,source_mode,source_label_status,accepted_for_timing_test,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,acceptance_score_timestamp_et,non_acceptance_score_timestamp_et,first_threshold_close_timestamp_et,non_acceptance_score,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,target_invalid_for_level_to_level,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
direct-a268fed05530fe68,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,188,,,,,6793.0,,6793.0,,,,,reclaim_score,false,false,false,6793.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-693f18120d0b5c5d,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,188,,,,,6809.0,,6809.0,,,,,reclaim_score,false,false,false,6809.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-ba751ed8d8c7e3d3,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,190,,,,,6593.0,,6593.0,,,,,reclaim_score,false,false,false,6593.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-9a91ca3bd2b0c529,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,190,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-9e6bac8e87604e2f,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,191,,,,,6793.0,,6793.0,,,,,reclaim_score,false,false,false,6793.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-ab6bf902c4e16ef1,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,194,,,,,6793.0,,6793.0,,,,,reclaim_score,false,false,false,6793.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-63cf03eb5e45ffb0,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,195,,,,,6793.0,,6793.0,,,,,reclaim_score,false,false,false,6793.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-0266ff4db50372c8,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,197,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-70205cde6e1d5fee,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,207,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-d6df98b41cff1c46,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,209,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-9598767061d7b3ae,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,211,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-c96935822792abba,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,220,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-e78805032468d791,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,222,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-33060030d922ffdd,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,224,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-99817fa8d7d325dc,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,226,,,,,6809.0,,6809.0,,,,,reclaim_score,false,false,false,6809.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-2b43cfcffbf3a642,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,232,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-bfbe482b241a6f03,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,249,,,,,6593.0,,6593.0,,,,,reclaim_score,false,false,false,6593.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-80464fdbb289add8,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,251,,,,,6593.0,,6593.0,,,,,reclaim_score,false,false,false,6593.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-26a36738dd2de3d6,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,256,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-5e28ff4da8e14fa3,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,258,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-5a787da48f472461,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,260,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-cf8bfdde1eb65690,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,262,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-03987181412b41e6,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,264,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-96e1f499dbf006c1,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,279,,,,,,,,,,,,reclaim_score,false,false,false,,,,data_context,data_context,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-9261f80ed99ce6ed,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,292,,,,,6592.0,,6592.0,,,,,reclaim_score,false,false,false,6592.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,6660.0,source_row_target,target_or_response,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-35554c63992cb531,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,294,,,,,6593.0,,6593.0,,,,,reclaim_score,false,false,false,6593.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-247e4c8f3293a8d1,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,305,,,,,,,,,,,,reclaim_score,false,false,false,,,,planned_setup,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-967ce6a1ba64936e,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,307,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-4ffd6a6fe6b8e77f,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,321,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-aec52761f7ee646a,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,323,,,,,,,,,,,,reclaim_score,false,false,false,,,,planned_setup,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-09ade9c07c5277ee,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,325,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-723928ba429c2962,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,327,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-0ff42630891d5dcf,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,329,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-627c60205fcdebe3,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,331,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-1da50a99a93e4b7b,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,333,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-3ee01a9de13cafdb,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,335,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.13,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-cd72e3ee538c8f1c,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,337,,,,,6360.0,6360.0,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.15,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-b10cd8f6b91fc94d,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,339,,,,,6360.0,6353.0,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,actual_recap,source_confirmed_fbd,false,1.0,0.0,0,0.0,0.0,0.0,7.0,28.0,,0,,,0.3062,0.0,,,0,,,,0.0,0,,0.0,0.1613,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-eedd25f4713ef767,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,342,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-e55523a3bb4e4e85,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,344,,,,,6360.0,,6360.0,,,,,reclaim_score,false,false,false,6360.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-ffd7593c9bc4e997,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,355,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-c976a12dbef0aa04,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,394,,,,,,,,,,,,reclaim_score,false,false,false,,,,data_context,data_context,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-6be97b9de4452ab5,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,403,,,,,6616.0,,6616.0,,,,,reclaim_score,false,false,false,6616.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-b17259e3d88c7329,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,405,,,,,6616.0,6616.0,6616.0,,,,,reclaim_score,false,false,false,6616.0,,,actual_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,0.0,0.0,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,6647.0,source_row_target,target_or_response,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_bars;no_reclaim
direct-fa75b1e0bfd2b0a4,direct_source_audit,data\backtest\es-long-bracket\derived\mancini-posts.jsonl,428,,,,,,,,,,,,reclaim_score,false,false,false,,,,planned_setup,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-d41a7890e821b4e5,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,84,,,,,7180.0,,7180.0,,,,,reclaim_score,false,false,false,7180.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-c0d804ca0631e1c6,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,154,,,,,7185.0,7185.0,7185.0,,,,,reclaim_score,false,false,false,7185.0,,,actual_recap,source_unparsed_fbd,false,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.0,,true,,,7208.0,source_row_target,target_or_response,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_bars;no_reclaim
direct-2e0b2b724706fdb6,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,170,,,,,7085.0,,7085.0,,,,,reclaim_score,false,false,false,7085.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-72313d204e4ea99b,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,177,,,,,7085.0,,7085.0,,,,,reclaim_score,false,false,false,7085.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,4,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-9c485d0736c9c910,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,186,,,,,7085.0,,7085.0,,,,,reclaim_score,false,false,false,7085.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-79bfc6f433d13015,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,195,,,,,7085.0,,7085.0,,,,,reclaim_score,false,false,false,7085.0,,,context_recap,source_confirmed_fbd,false,0.8,0.0,0,0.0,0.0,0.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.08,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-1ea9403714d7675c,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,206,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-6c329fa03815af43,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,215,,,,,7085.0,7085.0,7085.0,,,,,reclaim_score,false,false,false,7085.0,,,actual_recap,source_confirmed_fbd,false,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.15,,true,,,,,,,missing,,2,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-c96cafd63139ee5c,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,223,,,,,7085.0,,7085.0,,,,,reclaim_score,false,false,false,7085.0,,,planned_setup,source_planned_fbd,false,0.55,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.105,,true,,,,,,,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim;not_accepted_for_timing_test
direct-733a3e0b6a8a2c3b,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,234,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
direct-6833a0412223464a,direct_source_audit,data\backtest\es-long-bracket\raw\mancini\Mancini.txt,243,,,,,,,,,,,,reclaim_score,false,false,false,,,,context_recap,source_unparsed_fbd,false,0.0,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,,,,0.0,0,,0.0,0.05,,true,,,,,,,missing,,1,0,,simple_reclaim_unclassified,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim
