protocol,date,level_name,level,flush_timestamp,reclaim_timestamp,signal_timestamp,entry_price,swept_low,flush_depth,prior_touch_groups,acceptance_closes_above_L,non_acceptance_closes,multi_level_flush_count,confirmation,source_classification,mfe_60m,mae_60m,risk_to_sweep,tp2_hit,tp3_hit,next_level_hit,stop_first,expectancy_points_slippage_0_5
classic_acceptance_backtest_from_below,2026-04-02,put_trigger,6586.66,2026-04-02T08:34:00-04:00,2026-04-02T09:33:00-04:00,2026-04-02T09:34:00-04:00,6586.75,6514.25,72.41,2,16,6,4,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,57.75,2.25,72.75,true,true,true,false,2.5
ladder_first_reclaim,2026-04-02,put_trigger,6586.66,2026-04-02T08:34:00-04:00,2026-04-02T09:33:00-04:00,2026-04-02T09:33:00-04:00,6587.25,6514.25,72.41,2,16,6,4,multi_saty_level_flush_then_first_reclaim,saty_only_no_mancini_source_setup,57.25,11.75,73.25,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-02,prev_close,6617.25,2026-04-01T18:01:00-04:00,2026-04-01T18:14:00-04:00,2026-04-01T18:15:00-04:00,6618.5,6612,5.25,0,5,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,0.5,9.75,6.75,false,false,false,true,-7.25
classic_acceptance_backtest_from_below,2026-04-02,prev_close,6617.25,2026-04-01T18:34:00-04:00,2026-04-01T18:46:00-04:00,2026-04-01T18:47:00-04:00,6617.5,6615,2.25,2,3,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,8.5,10.25,2.75,true,true,false,true,-3.25
non_acceptance_protocol,2026-04-02,prev_close,6617.25,2026-04-01T19:06:00-04:00,2026-04-01T19:41:00-04:00,2026-04-01T19:43:00-04:00,6623.25,6607.25,10,3,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,9.25,68.25,16.25,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-02,prev_close,6617.25,2026-04-01T19:06:00-04:00,2026-04-01T19:41:00-04:00,2026-04-01T19:42:00-04:00,6622,6607.25,10,3,16,6,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,10.5,67,15,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-02,prev_close,6617.25,2026-04-01T20:03:00-04:00,2026-04-01T20:10:00-04:00,2026-04-01T20:10:00-04:00,6620.75,6594.75,22.5,6,1,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,10.75,69,26.25,true,true,false,false,2.5
non_acceptance_protocol,2026-04-02,prev_close,6617.25,2026-04-02T08:51:00-04:00,2026-04-02T09:36:00-04:00,2026-04-02T09:36:00-04:00,6626.25,6536,81.25,7,2,2,4,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,18.25,29.25,90.5,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-02,prev_close,6617.25,2026-04-02T08:51:00-04:00,2026-04-02T09:36:00-04:00,2026-04-02T09:39:00-04:00,6629.5,6536,81.25,7,2,2,4,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,4.25,31.5,93.75,true,true,false,false,2.5
ladder_first_reclaim,2026-04-02,prev_close,6617.25,2026-04-02T08:51:00-04:00,2026-04-02T09:36:00-04:00,2026-04-02T09:36:00-04:00,6626.25,6536,81.25,7,2,2,4,multi_saty_level_flush_then_first_reclaim,saty_only_no_mancini_source_setup,18.25,29.25,90.5,true,true,false,false,2.5
non_acceptance_protocol,2026-04-02,prev_close,6617.25,2026-04-02T09:56:00-04:00,2026-04-02T09:57:00-04:00,2026-04-02T09:59:00-04:00,6618.75,6615.75,1.5,11,3,2,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,5.75,23.5,3.25,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-02,prev_close,6617.25,2026-04-02T09:56:00-04:00,2026-04-02T09:57:00-04:00,2026-04-02T10:10:00-04:00,6618.25,6615.75,1.5,11,3,2,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,6.25,25.75,2.75,true,true,false,true,-3.25
classic_acceptance_second_attempt_reclaim,2026-04-02,prev_close,6617.25,2026-04-02T10:17:00-04:00,2026-04-02T10:18:00-04:00,2026-04-02T10:27:00-04:00,6618.75,6611.75,5.5,15,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,5,32.25,7.25,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-02,prev_close,6617.25,2026-04-02T10:38:00-04:00,2026-04-02T10:39:00-04:00,2026-04-02T10:39:00-04:00,6617.5,6615,2.25,18,1,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,3.25,31,2.75,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-02,prev_close,6617.25,2026-04-02T13:53:00-04:00,2026-04-02T14:52:00-04:00,2026-04-02T14:53:00-04:00,6618.25,6605,12.25,20,16,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,10.5,1.25,13.5,true,true,false,false,2.5
non_acceptance_protocol,2026-04-06,put_trigger,6593.22,2026-04-05T18:01:00-04:00,2026-04-05T19:00:00-04:00,2026-04-05T19:01:00-04:00,6599.75,6578.25,14.97,0,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,13,5.5,21.75,true,true,false,false,2.5
non_acceptance_protocol,2026-04-06,prev_close,6624,2026-04-05T20:17:00-04:00,2026-04-05T21:16:00-04:00,2026-04-05T21:19:00-04:00,6629.25,6606.5,17.5,0,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,6.5,34,23,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-06,prev_close,6624,2026-04-05T20:17:00-04:00,2026-04-05T21:16:00-04:00,2026-04-05T21:17:00-04:00,6624.5,6606.5,17.5,0,16,6,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,11.25,16,18.25,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-06,prev_close,6624,2026-04-06T00:13:00-04:00,2026-04-06T01:12:00-04:00,2026-04-06T01:16:00-04:00,6624.5,6613.25,10.75,5,6,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,8,10.25,11.5,true,true,false,false,2.5
non_acceptance_protocol,2026-04-06,prev_close,6624,2026-04-06T01:32:00-04:00,2026-04-06T01:51:00-04:00,2026-04-06T01:53:00-04:00,6625,6615.75,8.25,10,3,2,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,14.5,10.75,9.5,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-06,prev_close,6624,2026-04-06T01:32:00-04:00,2026-04-06T01:51:00-04:00,2026-04-06T01:53:00-04:00,6625,6615.75,8.25,10,3,2,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,14.5,10.75,9.5,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-06,prev_close,6624,2026-04-06T01:32:00-04:00,2026-04-06T01:51:00-04:00,2026-04-06T01:57:00-04:00,6624.75,6615.75,8.25,10,3,2,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,14.75,10.5,9.25,true,true,false,true,-9.75
classic_acceptance_backtest_from_below,2026-04-06,prev_close,6624,2026-04-06T02:11:00-04:00,2026-04-06T02:35:00-04:00,2026-04-06T02:36:00-04:00,6626.75,6614.25,9.75,12,16,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,22,4,12.75,true,true,false,false,2.5
non_acceptance_protocol,2026-04-06,prev_close,6624,2026-04-06T05:46:00-04:00,2026-04-06T05:47:00-04:00,2026-04-06T05:48:00-04:00,6633.25,6619,5,16,16,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,2.25,9.25,14.5,true,false,false,false,1.5
simple_reclaim_unclassified,2026-04-06,prev_close,6624,2026-04-06T07:20:00-04:00,2026-04-06T07:21:00-04:00,2026-04-06T07:21:00-04:00,6624.25,6622.5,1.5,22,16,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,11.25,4.25,2,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-06,prev_close,6624,2026-04-06T08:03:00-04:00,2026-04-06T08:09:00-04:00,2026-04-06T08:09:00-04:00,6627,6620,4,25,11,1,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,34,9.25,7.25,true,true,true,false,2.5
non_acceptance_protocol,2026-04-06,prev_close,6624,2026-04-06T08:29:00-04:00,2026-04-06T08:30:00-04:00,2026-04-06T08:30:00-04:00,6630.75,6620,4,27,2,2,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,30.25,13,11,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-06,prev_close,6624,2026-04-06T08:29:00-04:00,2026-04-06T08:30:00-04:00,2026-04-06T08:33:00-04:00,6635.75,6620,4,27,2,2,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,25.25,18,16,true,true,true,false,2.5
non_acceptance_protocol,2026-04-06,prev_close,6624,2026-04-06T12:12:00-04:00,2026-04-06T12:14:00-04:00,2026-04-06T12:22:00-04:00,6631.25,6618.75,5.25,31,1,6,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,13.75,5.25,12.75,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-06,prev_close,6624,2026-04-06T12:12:00-04:00,2026-04-06T12:14:00-04:00,2026-04-06T12:16:00-04:00,6625.75,6618.75,5.25,31,1,6,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,18.25,3,7.25,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-07,ext_minus_2,6587.25,2026-04-07T09:06:00-04:00,2026-04-07T09:10:00-04:00,2026-04-07T09:11:00-04:00,6588,6581.5,5.75,0,2,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,28.5,15.25,6.75,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-07,ext_minus_2,6587.25,2026-04-07T09:06:00-04:00,2026-04-07T09:10:00-04:00,2026-04-07T09:13:00-04:00,6587.5,6581.5,5.75,0,2,1,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,29,14.75,6.25,true,true,true,false,2.5
non_acceptance_protocol,2026-04-07,ext_minus_2,6587.25,2026-04-07T10:00:00-04:00,2026-04-07T10:15:00-04:00,2026-04-07T10:17:00-04:00,6590.25,6572.75,14.5,2,9,1,0,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,42.75,4.25,17.75,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-07,ext_minus_2,6587.25,2026-04-07T10:00:00-04:00,2026-04-07T10:15:00-04:00,2026-04-07T10:17:00-04:00,6590.25,6572.75,14.5,2,9,1,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,42.75,4.25,17.75,true,true,true,false,2.5
non_acceptance_protocol,2026-04-07,ext_minus_1,6602.24,2026-04-07T09:00:00-04:00,2026-04-07T09:21:00-04:00,2026-04-07T09:23:00-04:00,6608,6581.5,20.74,2,6,3,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,8.5,35.25,26.75,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-07,ext_minus_1,6602.24,2026-04-07T09:00:00-04:00,2026-04-07T09:21:00-04:00,2026-04-07T09:23:00-04:00,6608,6581.5,20.74,2,6,3,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,8.5,35.25,26.75,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-07,ext_minus_1,6602.24,2026-04-07T09:43:00-04:00,2026-04-07T09:44:00-04:00,2026-04-07T09:49:00-04:00,6602.75,6600.25,1.99,6,4,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,3,30,2.75,true,true,false,false,2.5
non_acceptance_protocol,2026-04-07,ext_minus_1,6602.24,2026-04-07T10:04:00-04:00,2026-04-07T11:00:00-04:00,2026-04-07T11:02:00-04:00,6621,6572.75,29.49,7,16,6,1,close_at_or_above_L_plus_5_then_hold_or_retest,saty_only_no_mancini_source_setup,12,17.25,48.5,true,true,false,false,2.5
classic_acceptance_backtest_from_below,2026-04-07,ext_minus_1,6602.24,2026-04-07T10:04:00-04:00,2026-04-07T11:00:00-04:00,2026-04-07T11:01:00-04:00,6603.75,6572.75,29.49,7,16,6,1,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,29.25,2.5,31.25,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-07,ext_minus_1,6602.24,2026-04-07T13:55:00-04:00,2026-04-07T13:57:00-04:00,2026-04-07T13:58:00-04:00,6602.25,6597,5.24,9,3,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,53.25,5.5,5.5,true,true,true,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-07,ext_minus_1,6602.24,2026-04-07T13:55:00-04:00,2026-04-07T13:57:00-04:00,2026-04-07T14:02:00-04:00,6605.25,6597,5.24,9,3,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,55.75,8.5,8.5,true,true,true,false,2.5
classic_acceptance_backtest_from_below,2026-04-07,put_trigger,6620.78,2026-04-06T20:51:00-04:00,2026-04-06T21:47:00-04:00,2026-04-06T21:50:00-04:00,6621,6609,11.78,1,4,0,0,flush_below_L_then_retest_of_L_holds,saty_only_no_mancini_source_setup,3.75,4.75,12.25,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-07,put_trigger,6620.78,2026-04-06T20:51:00-04:00,2026-04-06T21:47:00-04:00,2026-04-06T22:02:00-04:00,6622.75,6609,11.78,1,4,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,2,6.5,14,true,false,false,false,1.5
classic_acceptance_second_attempt_reclaim,2026-04-07,put_trigger,6620.78,2026-04-06T22:07:00-04:00,2026-04-06T22:15:00-04:00,2026-04-06T22:30:00-04:00,6621.5,6618.75,2.03,7,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,4,5.25,3,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-07,put_trigger,6620.78,2026-04-06T23:05:00-04:00,2026-04-06T23:06:00-04:00,2026-04-06T23:24:00-04:00,6622,6619.5,1.28,13,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,7,2,2.75,true,true,false,false,2.5
classic_acceptance_second_attempt_reclaim,2026-04-07,put_trigger,6620.78,2026-04-07T00:30:00-04:00,2026-04-07T00:32:00-04:00,2026-04-07T00:51:00-04:00,6622.5,6618.75,2.03,17,1,0,0,first_reclaim_failed_then_second_reclaim_closed_above_L,saty_only_no_mancini_source_setup,5.25,3.75,4,true,true,false,false,2.5
simple_reclaim_unclassified,2026-04-07,put_trigger,6620.78,2026-04-07T00:54:00-04:00,2026-04-07T00:55:00-04:00,2026-04-07T00:55:00-04:00,6622.5,6620.5,0.28,20,16,0,0,flush_then_first_reclaim_without_specific_family_match,saty_only_no_mancini_source_setup,5.25,3.75,2.25,true,true,false,false,2.5
