training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,entry_price,entry_timestamp_et,source_mode,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,non_acceptance_score,non_acceptance_score_with_outcome_audit,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
direct-5e0d7e2611e2f5e0,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,185,2026-03-13,2026-03-12,2026-03-12,mancini-es1m:2026-03-12T1919:6699.0:95ee11585d82,6699.0,6680.0,6699.0,6741.5,2026-03-12T19:16:00-04:00,actual_recap,1.0,1.0,95,342.0,30.25,1.0,19.0,76.0,1.25,3,252.0,288.0,0.7938,0.8,0.3333,2.25,16,0.4,0.4,0,15.0,0.0,0.7088,-41.5,61.75,-0.6721,6700.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-12,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260312_1919_6699.0_95ee11585d82.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-7c5e7ad67c846fb0,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,189,2026-03-13,2026-03-12,2026-03-09,,6685.0,,6685.0,6691.75,2026-03-09T04:32:00-04:00,context_recap,0.4,1.0,41,313.0,133.5,1.0,,,,0,980.0,689.0,0.1422,0.85,0.9245,13.25,16,0.7,0.7,5,,0.3319,0.5973,1.25,,5.0,6693.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,overnight_premarket,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_too_close_for_slippage;future_target_leakage;source_after_entry_leakage
direct-8bca1f4fb6a27a65,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,191,2026-03-13,2026-03-12,2026-03-13,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,443.0,354.0,0.1251,0.0,,,0,0.0,0.0,0,,0.0,0.075,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-bd09f1f45d12d092,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,204,2026-03-10,2026-03-09,2026-03-09,,6718.0,6718.0,6718.0,6718.0,2026-03-09T11:03:00-04:00,actual_recap,1.0,1.0,43,221.0,100.5,1.0,0.0,0.0,78.5,0,980.0,689.0,0.3922,0.4667,0.6923,9.75,1,0.0,0.0,0,,0.715,0.6881,20.0,0.25,80.0,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,midday,,2,1320,,simple_reclaim_unclassified,true,no_reclaim
direct-453d7513aa610856,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,206,2026-03-10,2026-03-09,2026-03-09,,6612.0,6588.0,6612.0,6641.5,2026-03-08T18:00:00-04:00,actual_recap,1.0,1.0,63,248.0,206.5,1.0,24.0,96.0,208.5,4,980.0,689.0,0.9422,0.8,0.125,6.0,16,0.7,0.7,16,,0.6744,0.8733,96.5,53.75,1.7953,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,1,1320,,ladder_first_reclaim,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-1c3bf284b0f87377,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,212,2026-03-10,2026-03-09,2026-03-06,,6739.0,,6739.0,6841.0,2026-03-05T18:00:00-05:00,context_recap,0.4,1.0,69,483.0,41.5,1.0,,,,0,1020.0,413.0,0.2,0.8,0.0,1.25,16,0.7,0.8,16,,0.0,0.53,-63.0,,-252.0,6778.0,daily_plan_text,RESISTANCE_ONLY,2026-03-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-0f3639a1e164e3f0,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,218,2026-03-10,2026-03-09,2026-03-10,,6718.75,6718.75,6718.75,6777.0,2026-03-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,2.875,0,350.0,256.0,0.3867,0.8,0.125,2.0,16,0.7,0.8,16,,0.0,0.3673,-39.0,58.5,-0.6667,6738.0,daily_plan_text,RESISTANCE_ONLY,2026-03-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-ffa68688887edf57,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,220,2026-03-10,2026-03-09,2026-03-09,,6612.0,6588.0,6612.0,6641.5,2026-03-08T18:00:00-04:00,actual_recap,1.0,1.0,63,248.0,206.5,1.0,24.0,96.0,208.5,4,980.0,689.0,0.9422,0.8,0.125,6.0,16,0.7,0.7,16,,0.7,0.8784,158.5,53.75,2.9488,6800.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,1,1320,,ladder_first_reclaim,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-c463ab8286b9d981,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,230,2026-03-10,2026-03-09,2026-03-09,,6718.0,,6718.0,6718.0,2026-03-09T11:03:00-04:00,context_recap,0.4,1.0,43,221.0,100.5,1.0,,,,0,980.0,689.0,0.1422,0.4667,0.6923,9.75,1,0.0,0.0,0,,0.715,0.5781,20.0,,80.0,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,midday,,3,1320,,simple_reclaim_unclassified,true,no_reclaim
direct-037c82370260169a,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,232,2026-03-10,2026-03-09,2026-03-10,,6588.0,6588.0,6588.0,6777.0,2026-03-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,7.5446,0,350.0,256.0,0.3867,0.8,0.125,2.0,16,0.7,0.8,16,,0.0,0.3673,-39.0,189.25,-0.2061,6738.0,daily_plan_text,RESISTANCE_ONLY,2026-03-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-3345e1bba2ec049a,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,246,2026-03-10,2026-03-09,2026-03-10,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,350.0,256.0,0.1367,0.0,,,0,0.0,0.0,0,,0.0,0.1173,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-6cd76797578db74b,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,250,2026-03-10,2026-03-09,2026-03-10,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,350.0,256.0,0.1367,0.0,,,0,0.0,0.0,0,,0.0,0.1323,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-3fdab49ebf6c5b35,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,258,2026-03-10,2026-03-09,2026-03-09,,6612.0,,6612.0,6641.5,2026-03-08T18:00:00-04:00,planned_setup,0.55,1.0,63,248.0,206.5,1.0,,,,0,980.0,689.0,0.1422,0.8,0.125,6.0,16,0.7,0.7,16,,0.7,0.6734,96.5,,386.0,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-1416b75d310b5b4e,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,274,2026-03-10,2026-03-09,2026-03-10,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,350.0,256.0,0.1367,0.0,,,0,0.0,0.0,0,,0.0,0.1173,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-1fc5fe0e6f35590a,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,292,2026-03-10,2026-03-09,2026-03-09,,6612.0,,6612.0,6641.5,2026-03-08T18:00:00-04:00,context_recap,0.4,1.0,63,248.0,206.5,1.0,,,,0,980.0,689.0,0.1422,0.8,0.125,6.0,16,0.7,0.7,16,,0.7,0.6584,96.5,,386.0,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-2bddf645ea75dbb2,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,315,2026-03-10,2026-03-09,2026-03-09,,6612.0,6732.0,6612.0,6641.5,2026-03-08T18:00:00-04:00,planned_setup,0.55,1.0,63,248.0,206.5,1.0,-120.0,-480.0,64.5,27,980.0,689.0,0.5922,0.8,0.125,6.0,16,0.7,0.7,16,,0.7,0.7634,96.5,-90.25,386.0,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-816bf19c05663a0e,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,319,2026-03-10,2026-03-09,2026-03-09,,6612.0,6612.0,6612.0,6641.5,2026-03-08T18:00:00-04:00,context_recap,0.4,1.0,63,248.0,206.5,1.0,0.0,0.0,184.5,0,980.0,689.0,0.3922,0.8,0.125,6.0,16,0.7,0.7,16,,0.7,0.7084,96.5,29.75,3.2437,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-7b41fc1541a39e0d,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,321,2026-03-10,2026-03-09,2026-03-10,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,350.0,256.0,0.1367,0.0,,,0,0.0,0.0,0,,0.0,0.0773,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-a007dc381b6ba3c1,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,323,2026-03-10,2026-03-09,2026-03-09,,6612.0,,6612.0,6641.5,2026-03-08T18:00:00-04:00,context_recap,0.4,1.0,63,248.0,206.5,1.0,,,,0,980.0,689.0,0.1422,0.8,0.125,6.0,16,0.7,0.7,16,,0.7,0.6584,96.5,,386.0,6738.0,daily_plan_text,SUPPORT_LEVEL,2026-03-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-c33e6e84cb4470c8,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,334,2026-03-04,2026-03-03,2026-03-03,,6791.0,6768.0,6791.0,6874.75,2026-03-02T18:00:00-05:00,actual_recap,1.0,1.0,88,567.0,58.75,1.0,23.0,92.0,3.1406,4,227.0,276.0,0.8822,0.8,0.2353,4.25,16,0.7,0.7,16,,0.0,0.7264,-79.75,107.0,-0.7453,6795.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-234ae078e33123d3,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,336,2026-03-04,2026-03-03,2026-03-04,,6718.0,6718.0,6718.0,6807.75,2026-03-03T18:00:00-05:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,27.375,0,940.0,174.0,0.45,0.65,0.04,6.25,16,0.7,0.8,16,,0.0,0.355,-65.75,90.0,-0.7306,6742.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-0efb122b1568cc88,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,336,2026-03-04,2026-03-03,2026-03-04,,6832.0,6718.0,6832.0,6838.5,2026-03-04T04:08:00-05:00,context_recap,0.4,1.0,36,885.0,62.0,1.0,114.0,456.0,27.375,24,940.0,174.0,1.0,0.85,0.9219,16.0,16,0.7,0.7,16,,0.035,0.7095,-0.5,120.75,-0.0041,6838.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,overnight_premarket,,1,1320,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-bf2fda76de0bf4b4,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,338,2026-03-04,2026-03-03,2026-03-04,,6742.0,6717.0,6742.0,6807.75,2026-03-03T18:00:00-05:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,25.0,100.0,27.5417,5,940.0,174.0,1.0,0.65,0.04,6.25,16,0.7,0.8,16,,0.0,0.525,-16.75,91.0,-0.1841,6791.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-4b3c5bd964fdc36e,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,344,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-a874b6db8ea6bef1,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,350,2026-03-04,2026-03-03,2026-03-04,,6811.0,6811.0,6811.0,6814.5,2026-03-03T18:09:00-05:00,actual_recap,1.0,1.0,82,581.0,83.0,1.0,0.0,0.0,11.875,0,940.0,174.0,0.45,0.85,0.8947,9.5,16,0.7,0.7,12,,0.7,0.7925,35.5,3.75,9.4667,6850.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim
direct-d1724db825a97d7a,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,350,2026-03-04,2026-03-03,2026-03-04,,6809.0,6811.0,6809.0,6809.0,2026-03-03T18:01:00-05:00,actual_recap,1.0,1.0,85,559.0,85.0,1.0,-2.0,-8.0,11.875,0,940.0,174.0,0.45,0.6167,0.6154,3.25,1,0.5,0.6,1,,0.7,0.7342,41.0,-1.75,164.0,6850.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim
direct-de99569b6833c479,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,352,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-af1d00590a5e481a,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,354,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-87323e84cead8e7f,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,362,2026-03-04,2026-03-03,2026-03-04,,6768.0,6768.0,6768.0,6807.75,2026-03-03T18:00:00-05:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,19.0417,0,940.0,174.0,0.45,0.65,0.04,6.25,16,0.7,0.8,16,,0.7,0.555,105.25,40.0,2.6313,6913.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim
direct-dad416feb9336a4e,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,364,2026-03-04,2026-03-03,2026-03-04,,6768.0,6768.0,6768.0,6807.75,2026-03-03T18:00:00-05:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,19.0417,0,940.0,174.0,0.45,0.65,0.04,6.25,16,0.7,0.8,16,,0.0,0.355,-16.75,40.0,-0.4188,6791.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-3670935f4c27299d,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,366,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-50c55c967d61462c,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,380,2026-03-04,2026-03-03,2026-03-04,mancini-es1m:2026-03-04T0912:6853.0:4e1e52046e44,6853.0,6829.75,6853.0,6853.75,2026-03-04T09:09:00-05:00,planned_setup,0.65,0.8094,35,197.0,4.75,1.0,23.25,93.0,0.9655,0,2514.0,4414.0,0.5276,1.0,0.5625,4.0,16,0.9,0.9,13,13.0,0.5275,0.7284,8.25,24.25,0.3402,6862.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,overnight_premarket,insufficient_visual_context,3,31,artifacts\research\hermes-mancini-event-packets\windows\20260304_0912_6853.0_4e1e52046e44.csv,non_acceptance_protocol,false,
direct-bfdef82e74b3507b,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,384,2026-03-04,2026-03-03,2026-03-04,,6791.0,6791.0,6791.0,6807.75,2026-03-03T18:00:00-05:00,actual_recap,1.0,1.0,125,289.0,103.0,1.0,0.0,0.0,15.2083,0,940.0,174.0,0.45,0.65,0.04,6.25,16,0.7,0.8,16,,0.0,0.615,-12.75,17.0,-0.75,6795.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-2f01c802cf24c6f3,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,384,2026-03-04,2026-03-03,2026-03-04,,6768.0,6791.0,6768.0,6807.75,2026-03-03T18:00:00-05:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,-23.0,-92.0,15.2083,4,940.0,174.0,0.65,0.65,0.04,6.25,16,0.7,0.8,16,,0.0,0.455,-16.75,17.0,-0.9853,6791.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-deba97f3787e2838,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,388,2026-03-04,2026-03-03,2026-03-02,,6853.0,,6853.0,6853.5,2026-03-02T08:48:00-05:00,planned_setup,0.55,0.9771,22,109.0,58.25,1.0,,,,0,474.0,275.0,0.1724,1.0,0.5,5.5,3,0.7,0.7,3,,0.735,0.7307,8.5,,34.0,6862.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,overnight_premarket,,3,1163,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-0afbca9f94afba29,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,390,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-dd266b19327abd52,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,392,2026-03-04,2026-03-03,2026-03-04,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,6912.0,source_row_target,target_or_response,2026-03-03,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-aa40a4bc27c47faf,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,403,2026-03-04,2026-03-03,2026-03-02,,6853.0,,6853.0,6853.5,2026-03-02T08:48:00-05:00,negative_control,0.0,0.9771,22,109.0,58.25,1.0,,,,0,474.0,275.0,0.1724,1.0,0.5,5.5,3,0.7,0.7,3,,0.735,0.6757,8.5,,34.0,6862.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,overnight_premarket,,1,1163,,simple_reclaim_unclassified,true,source_negative_control;no_reclaim;future_target_leakage;source_after_entry_leakage
direct-f843795fee65d916,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,409,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-d6c6cf285b4678a8,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,413,2026-03-04,2026-03-03,2026-03-04,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-ea966093ea55e203,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,417,2026-03-04,2026-03-03,2026-03-04,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-6088de9d12c9cda2,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,425,2026-03-04,2026-03-03,2026-03-04,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-c32f7437e465605d,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,435,2026-03-04,2026-03-03,2026-03-03,,6742.0,,6742.0,6874.75,2026-03-02T18:00:00-05:00,context_recap,0.4,1.0,32,283.0,107.75,1.0,,,,0,227.0,276.0,0.0822,0.8,0.2353,4.25,16,0.7,0.7,16,,0.0,0.5064,-83.75,,-335.0,6791.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,4,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-3f027ec670c6f85c,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,437,2026-03-04,2026-03-03,2026-03-04,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-82148b12d3c1e046,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,443,2026-03-04,2026-03-03,2026-03-04,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-d3980b4f3d194fe4,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,471,2026-03-04,2026-03-03,2026-03-03,,6743.0,,6743.0,6874.75,2026-03-02T18:00:00-05:00,context_recap,0.4,1.0,27,283.0,106.75,1.0,,,,0,227.0,276.0,0.0822,0.8,0.2353,4.25,16,0.7,0.7,16,,0.0,0.5064,-83.75,,-335.0,6791.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-740d73023fc26f46,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,473,2026-03-04,2026-03-03,2026-03-04,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,940.0,174.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.09,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-092e6bdc258402a0,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,475,2026-03-04,2026-03-03,2026-03-03,,6743.0,,6743.0,6874.75,2026-03-02T18:00:00-05:00,context_recap,0.4,1.0,27,283.0,106.75,1.0,,,,0,227.0,276.0,0.0822,0.8,0.2353,4.25,16,0.7,0.7,16,,0.0,0.5064,-83.75,,-335.0,6791.0,daily_plan_text,RESISTANCE_ONLY,2026-03-03,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-fc60b6240d9ac408,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,484,2026-02-20,2026-02-19,2026-02-20,,6808.0,6791.0,6808.0,6808.0,,actual_recap,1.0,0.2,0,0.0,0.0,1.0,17.0,68.0,,2,,,0.4833,0.0,,,0,0.0,0.0,0,,0.6457,0.3758,27.0,17.25,1.5652,6835.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-02-19,missing,,1,0,,ladder_first_reclaim,true,missing_bars;no_reclaim
direct-e190e31720ddc4a6,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,486,2026-02-20,2026-02-19,2026-02-20,,6791.0,6791.0,6791.0,6791.0,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,0.0,0.0,,0,,,0.0,0.0,,,0,0.0,0.0,0,,0.7,0.245,85.0,0.25,340.0,6876.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-02-19,missing,,1,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim
direct-bf37ea9cf01b97db,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,488,2026-02-20,2026-02-19,2026-02-20,,6808.0,6791.0,6808.0,6808.0,,actual_recap,1.0,0.2,0,0.0,0.0,1.0,17.0,68.0,,2,,,0.4833,0.0,,,0,0.0,0.0,0,,0.6457,0.3758,27.0,17.25,1.5652,6835.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-02-19,missing,,1,0,,ladder_first_reclaim,true,missing_bars;no_reclaim
direct-3840bbdfbf9dd631,direct_source_audit,data\research\mancini\Longer Mancini Logs 2.txt,494,2026-02-20,2026-02-19,2026-02-20,,6808.0,,6808.0,6808.0,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,,,0.0,0.0,,,0,0.0,0.0,0,,0.7,0.23,27.0,,108.0,6835.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-02-19,missing,,3,0,,simple_reclaim_unclassified,true,missing_bars;no_reclaim
